State;Year;Month;Frequency;Variable;Value;Unit
New Hampshire;2012;January;Annualy;Total Carbon Emissions;14.483137;Million Metric Tons of Carbon Dioxide
New Hampshire;2013;January;Annualy;Total Carbon Emissions;14.234132;Million Metric Tons of Carbon Dioxide
New Hampshire;2016;January;Annualy;Total Carbon Emissions;13.680766;Million Metric Tons of Carbon Dioxide
New Hampshire;1981;January;Annualy;Carbon Emissions from Coal;2.272356;Million Metric Tons of Carbon Dioxide
New Hampshire;1983;January;Annualy;Carbon Emissions from Coal;2.760531;Million Metric Tons of Carbon Dioxide
New Hampshire;1985;January;Annualy;Carbon Emissions from Coal;3.734388;Million Metric Tons of Carbon Dioxide
New Hampshire;1996;January;Annualy;Carbon Emissions from Coal;3.436504;Million Metric Tons of Carbon Dioxide
New Hampshire;2003;January;Annualy;Carbon Emissions from Coal;3.982836;Million Metric Tons of Carbon Dioxide
New Hampshire;2007;January;Annualy;Carbon Emissions from Coal;4.288052;Million Metric Tons of Carbon Dioxide
New Hampshire;2011;January;Annualy;Carbon Emissions from Coal;2.339177;Million Metric Tons of Carbon Dioxide
New Hampshire;2013;January;Annualy;Carbon Emissions from Coal;1.602626;Million Metric Tons of Carbon Dioxide
New Hampshire;1982;January;Annualy;Carbon Emissions from Oil;8.127144;Million Metric Tons of Carbon Dioxide
New Hampshire;2003;January;Annualy;Carbon Emissions from Oil;13.888265;Million Metric Tons of Carbon Dioxide
New Hampshire;2006;January;Annualy;Carbon Emissions from Oil;11.599735;Million Metric Tons of Carbon Dioxide
New Hampshire;2011;January;Annualy;Carbon Emissions from Oil;9.9567;Million Metric Tons of Carbon Dioxide
New Hampshire;2012;January;Annualy;Carbon Emissions from Oil;9.191007;Million Metric Tons of Carbon Dioxide
New Hampshire;2016;January;Annualy;Carbon Emissions from Oil;10.019891;Million Metric Tons of Carbon Dioxide
New Hampshire;1983;January;Annualy;Carbon Emissions from Gas;0.516864;Million Metric Tons of Carbon Dioxide
New Hampshire;1991;January;Annualy;Carbon Emissions from Gas;0.746811;Million Metric Tons of Carbon Dioxide
New Hampshire;1998;January;Annualy;Carbon Emissions from Gas;1.01541;Million Metric Tons of Carbon Dioxide
New Hampshire;2014;January;Annualy;Carbon Emissions from Gas;3.111339;Million Metric Tons of Carbon Dioxide
New Hampshire;1980;January;Annualy;Total Per Capita Carbon Emissions;0.013957263;Mg/person
New Hampshire;1984;January;Annualy;Total Per Capita Carbon Emissions;0.01341026;Mg/person
New Hampshire;1988;January;Annualy;Total Per Capita Carbon Emissions;0.014594805;Mg/person
New Hampshire;1995;January;Annualy;Total Per Capita Carbon Emissions;0.01318082;Mg/person
New Hampshire;1997;January;Annualy;Total Per Capita Carbon Emissions;0.014148865;Mg/person
New Hampshire;1998;January;Annualy;Total Per Capita Carbon Emissions;0.014083046;Mg/person
New Hampshire;2004;January;Annualy;Total Per Capita Carbon Emissions;0.017000402;Mg/person
New Hampshire;2011;January;Annualy;Total Per Capita Carbon Emissions;0.012236308;Mg/person
New Hampshire;2012;January;Annualy;Total Per Capita Carbon Emissions;0.010939239;Mg/person
New Hampshire;2013;January;Annualy;Total Per Capita Carbon Emissions;0.010731338;Mg/person
New Hampshire;2014;January;Annualy;Total Per Capita Carbon Emissions;0.011203958;Mg/person
New Hampshire;2017;January;Annualy;Total Per Capita Carbon Emissions;0.009976462;Mg/person
New Hampshire;1991;January;Annualy;Per Capita Carbon Emissions from Coal;0.002980882;Mg/person
New Hampshire;1992;January;Annualy;Per Capita Carbon Emissions from Coal;0.002965583;Mg/person
New Hampshire;1993;January;Annualy;Per Capita Carbon Emissions from Coal;0.003118899;Mg/person
New Hampshire;1995;January;Annualy;Per Capita Carbon Emissions from Coal;0.002967867;Mg/person
New Hampshire;2000;January;Annualy;Per Capita Carbon Emissions from Coal;0.003353757;Mg/person
New Hampshire;2005;January;Annualy;Per Capita Carbon Emissions from Coal;0.003212408;Mg/person
New Hampshire;2006;January;Annualy;Per Capita Carbon Emissions from Coal;0.003234091;Mg/person
New Hampshire;2011;January;Annualy;Per Capita Carbon Emissions from Coal;0.001772352;Mg/person
New Hampshire;2012;January;Annualy;Per Capita Carbon Emissions from Coal;0.001023834;Mg/person
New Hampshire;2013;January;Annualy;Per Capita Carbon Emissions from Coal;0.001208245;Mg/person
New Hampshire;2014;January;Annualy;Per Capita Carbon Emissions from Coal;0.001065154;Mg/person
New Hampshire;1986;January;Annualy;Per Capita Carbon Emissions from Oil;0.010926264;Mg/person
New Hampshire;1988;January;Annualy;Per Capita Carbon Emissions from Oil;0.011084662;Mg/person
New Hampshire;1990;January;Annualy;Per Capita Carbon Emissions from Oil;0.00989359;Mg/person
New Hampshire;1992;January;Annualy;Per Capita Carbon Emissions from Oil;0.009256214;Mg/person
New Hampshire;1993;January;Annualy;Per Capita Carbon Emissions from Oil;0.009356696;Mg/person
New Hampshire;1994;January;Annualy;Per Capita Carbon Emissions from Oil;0.009531761;Mg/person
New Hampshire;1995;January;Annualy;Per Capita Carbon Emissions from Oil;0.009340051;Mg/person
New Hampshire;2001;January;Annualy;Per Capita Carbon Emissions from Oil;0.009423615;Mg/person
New Hampshire;2003;January;Annualy;Per Capita Carbon Emissions from Oil;0.010948188;Mg/person
New Hampshire;2011;January;Annualy;Per Capita Carbon Emissions from Oil;0.007544012;Mg/person
New Hampshire;1981;January;Annualy;Per Capita Carbon Emissions from Gas;0.000533834;Mg/person
New Hampshire;2001;January;Annualy;Per Capita Carbon Emissions from Gas;0.001046244;Mg/person
New Hampshire;2002;January;Annualy;Per Capita Carbon Emissions from Gas;0.001090199;Mg/person
New Hampshire;2010;January;Annualy;Per Capita Carbon Emissions from Gas;0.002517244;Mg/person
New Hampshire;2012;January;Annualy;Per Capita Carbon Emissions from Gas;0.002973357;Mg/person
New Hampshire;2014;January;Annualy;Per Capita Carbon Emissions from Gas;0.002333697;Mg/person
New Jersey;1982;January;Annualy;Total Carbon Emissions;109.894979;Million Metric Tons of Carbon Dioxide
New Jersey;1987;January;Annualy;Total Carbon Emissions;117.919288;Million Metric Tons of Carbon Dioxide
New Jersey;1988;January;Annualy;Total Carbon Emissions;115.912498;Million Metric Tons of Carbon Dioxide
New Jersey;1989;January;Annualy;Total Carbon Emissions;120.394861;Million Metric Tons of Carbon Dioxide
New Jersey;1990;January;Annualy;Total Carbon Emissions;108.437564;Million Metric Tons of Carbon Dioxide
New Jersey;1991;January;Annualy;Total Carbon Emissions;109.523428;Million Metric Tons of Carbon Dioxide
New Jersey;1996;January;Annualy;Total Carbon Emissions;120.782973;Million Metric Tons of Carbon Dioxide
New Jersey;1999;January;Annualy;Total Carbon Emissions;121.969848;Million Metric Tons of Carbon Dioxide
New Jersey;2000;January;Annualy;Total Carbon Emissions;121.723896;Million Metric Tons of Carbon Dioxide
New Jersey;2008;January;Annualy;Total Carbon Emissions;126.005889;Million Metric Tons of Carbon Dioxide
New Jersey;2009;January;Annualy;Total Carbon Emissions;108.977391;Million Metric Tons of Carbon Dioxide
New Jersey;2011;January;Annualy;Total Carbon Emissions;113.522949;Million Metric Tons of Carbon Dioxide
New Jersey;1980;January;Annualy;Carbon Emissions from Coal;6.440077;Million Metric Tons of Carbon Dioxide
New Jersey;1981;January;Annualy;Carbon Emissions from Coal;7.078546;Million Metric Tons of Carbon Dioxide
New Jersey;1988;January;Annualy;Carbon Emissions from Coal;7.631935;Million Metric Tons of Carbon Dioxide
New Jersey;2000;January;Annualy;Carbon Emissions from Coal;10.935951;Million Metric Tons of Carbon Dioxide
New Jersey;2007;January;Annualy;Carbon Emissions from Coal;10.677426;Million Metric Tons of Carbon Dioxide
New Jersey;2013;January;Annualy;Carbon Emissions from Coal;2.47491;Million Metric Tons of Carbon Dioxide
New Jersey;2015;January;Annualy;Carbon Emissions from Coal;2.189784;Million Metric Tons of Carbon Dioxide
New Jersey;1983;January;Annualy;Carbon Emissions from Oil;79.504848;Million Metric Tons of Carbon Dioxide
New Jersey;1984;January;Annualy;Carbon Emissions from Oil;86.374698;Million Metric Tons of Carbon Dioxide
New Jersey;1987;January;Annualy;Carbon Emissions from Oil;86.518452;Million Metric Tons of Carbon Dioxide
New Jersey;1989;January;Annualy;Carbon Emissions from Oil;85.895005;Million Metric Tons of Carbon Dioxide
New Jersey;1994;January;Annualy;Carbon Emissions from Oil;78.189221;Million Metric Tons of Carbon Dioxide
New Jersey;1996;January;Annualy;Carbon Emissions from Oil;74.118381;Million Metric Tons of Carbon Dioxide
New Jersey;1998;January;Annualy;Carbon Emissions from Oil;72.521373;Million Metric Tons of Carbon Dioxide
New Jersey;2012;January;Annualy;Carbon Emissions from Oil;65.014021;Million Metric Tons of Carbon Dioxide
New Jersey;2014;January;Annualy;Carbon Emissions from Oil;67.067377;Million Metric Tons of Carbon Dioxide
New Jersey;2017;January;Annualy;Carbon Emissions from Oil;61.185833;Million Metric Tons of Carbon Dioxide
New Jersey;1982;January;Annualy;Carbon Emissions from Gas;20.50318;Million Metric Tons of Carbon Dioxide
New Jersey;1983;January;Annualy;Carbon Emissions from Gas;22.13065;Million Metric Tons of Carbon Dioxide
New Jersey;1984;January;Annualy;Carbon Emissions from Gas;22.673604;Million Metric Tons of Carbon Dioxide
New Jersey;1990;January;Annualy;Carbon Emissions from Gas;24.244429;Million Metric Tons of Carbon Dioxide
New Jersey;1992;January;Annualy;Carbon Emissions from Gas;33.924068;Million Metric Tons of Carbon Dioxide
New Jersey;1996;January;Annualy;Carbon Emissions from Gas;38.429599;Million Metric Tons of Carbon Dioxide
New Jersey;2001;January;Annualy;Carbon Emissions from Gas;31.015796;Million Metric Tons of Carbon Dioxide
New Jersey;2007;January;Annualy;Carbon Emissions from Gas;33.940737;Million Metric Tons of Carbon Dioxide
New Jersey;1993;January;Annualy;Total Per Capita Carbon Emissions;0.014514487;Mg/person
New Jersey;1997;January;Annualy;Total Per Capita Carbon Emissions;0.015519895;Mg/person
New Jersey;1998;January;Annualy;Total Per Capita Carbon Emissions;0.014884735;Mg/person
New Jersey;1999;January;Annualy;Total Per Capita Carbon Emissions;0.015288432;Mg/person
New Jersey;2006;January;Annualy;Total Per Capita Carbon Emissions;0.014002434;Mg/person
New Jersey;2008;January;Annualy;Total Per Capita Carbon Emissions;0.014539388;Mg/person
New Jersey;2011;January;Annualy;Total Per Capita Carbon Emissions;0.012859735;Mg/person
New Jersey;2014;January;Annualy;Total Per Capita Carbon Emissions;0.012709535;Mg/person
New Jersey;1981;January;Annualy;Per Capita Carbon Emissions from Coal;0.000958492;Mg/person
New Jersey;1983;January;Annualy;Per Capita Carbon Emissions from Coal;0.001151613;Mg/person
New Jersey;1992;January;Annualy;Per Capita Carbon Emissions from Coal;0.000753727;Mg/person
New Jersey;2011;January;Annualy;Per Capita Carbon Emissions from Coal;0.000536602;Mg/person
New Jersey;2012;January;Annualy;Per Capita Carbon Emissions from Coal;0.000276327;Mg/person
New Jersey;2013;January;Annualy;Per Capita Carbon Emissions from Coal;0.000279387;Mg/person
New Jersey;2015;January;Annualy;Per Capita Carbon Emissions from Coal;0.000246851;Mg/person
New Jersey;1994;January;Annualy;Per Capita Carbon Emissions from Oil;0.010203571;Mg/person
New Jersey;1997;January;Annualy;Per Capita Carbon Emissions from Oil;0.009510592;Mg/person
New Jersey;2001;January;Annualy;Per Capita Carbon Emissions from Oil;0.009192882;Mg/person
New Jersey;2005;January;Annualy;Per Capita Carbon Emissions from Oil;0.009635991;Mg/person
New Jersey;2009;January;Annualy;Per Capita Carbon Emissions from Oil;0.0080073;Mg/person
New Jersey;2011;January;Annualy;Per Capita Carbon Emissions from Oil;0.008254769;Mg/person
New Jersey;1997;January;Annualy;Per Capita Carbon Emissions from Gas;0.004842207;Mg/person
New Jersey;1998;January;Annualy;Per Capita Carbon Emissions from Gas;0.004558064;Mg/person
New Jersey;2008;January;Annualy;Per Capita Carbon Emissions from Gas;0.003865739;Mg/person
New Jersey;2009;January;Annualy;Per Capita Carbon Emissions from Gas;0.003868083;Mg/person
New Jersey;2012;January;Annualy;Per Capita Carbon Emissions from Gas;0.004018603;Mg/person
New Mexico;1983;January;Annualy;Total Carbon Emissions;48.332684;Million Metric Tons of Carbon Dioxide
New Mexico;1984;January;Annualy;Total Carbon Emissions;45.793139;Million Metric Tons of Carbon Dioxide
New Mexico;1989;January;Annualy;Total Carbon Emissions;49.960544;Million Metric Tons of Carbon Dioxide
New Mexico;1992;January;Annualy;Total Carbon Emissions;51.496495;Million Metric Tons of Carbon Dioxide
New Mexico;1993;January;Annualy;Total Carbon Emissions;52.222363;Million Metric Tons of Carbon Dioxide
New Mexico;1995;January;Annualy;Total Carbon Emissions;50.747656;Million Metric Tons of Carbon Dioxide
New Mexico;1997;January;Annualy;Total Carbon Emissions;55.617841;Million Metric Tons of Carbon Dioxide
New Mexico;2011;January;Annualy;Total Carbon Emissions;55.550595;Million Metric Tons of Carbon Dioxide
New Mexico;1983;January;Annualy;Carbon Emissions from Coal;24.778107;Million Metric Tons of Carbon Dioxide
New Mexico;1993;January;Annualy;Carbon Emissions from Coal;25.657981;Million Metric Tons of Carbon Dioxide
New Mexico;1998;January;Annualy;Carbon Emissions from Coal;27.624451;Million Metric Tons of Carbon Dioxide
New Mexico;2002;January;Annualy;Carbon Emissions from Coal;27.140218;Million Metric Tons of Carbon Dioxide
New Mexico;2005;January;Annualy;Carbon Emissions from Coal;30.411281;Million Metric Tons of Carbon Dioxide
New Mexico;2006;January;Annualy;Carbon Emissions from Coal;30.191215;Million Metric Tons of Carbon Dioxide
New Mexico;2010;January;Annualy;Carbon Emissions from Coal;25.548045;Million Metric Tons of Carbon Dioxide
New Mexico;1980;January;Annualy;Carbon Emissions from Oil;13.342948;Million Metric Tons of Carbon Dioxide
New Mexico;1982;January;Annualy;Carbon Emissions from Oil;12.310726;Million Metric Tons of Carbon Dioxide
New Mexico;1999;January;Annualy;Carbon Emissions from Oil;15.490463;Million Metric Tons of Carbon Dioxide
New Mexico;2000;January;Annualy;Carbon Emissions from Oil;15.033646;Million Metric Tons of Carbon Dioxide
New Mexico;2005;January;Annualy;Carbon Emissions from Oil;16.674867;Million Metric Tons of Carbon Dioxide
New Mexico;2012;January;Annualy;Carbon Emissions from Oil;15.136291;Million Metric Tons of Carbon Dioxide
New Mexico;2016;January;Annualy;Carbon Emissions from Oil;15.774802;Million Metric Tons of Carbon Dioxide
New Mexico;1982;January;Annualy;Carbon Emissions from Gas;11.297018;Million Metric Tons of Carbon Dioxide
New Mexico;1983;January;Annualy;Carbon Emissions from Gas;9.77211;Million Metric Tons of Carbon Dioxide
New Mexico;1993;January;Annualy;Carbon Emissions from Gas;11.908142;Million Metric Tons of Carbon Dioxide
New Mexico;1994;January;Annualy;Carbon Emissions from Gas;11.719315;Million Metric Tons of Carbon Dioxide
New Mexico;2002;January;Annualy;Carbon Emissions from Gas;12.15655;Million Metric Tons of Carbon Dioxide
New Mexico;2007;January;Annualy;Carbon Emissions from Gas;12.703716;Million Metric Tons of Carbon Dioxide
New Mexico;2010;January;Annualy;Carbon Emissions from Gas;13.039096;Million Metric Tons of Carbon Dioxide
New Mexico;1980;January;Annualy;Total Per Capita Carbon Emissions;0.034290515;Mg/person
New Mexico;1988;January;Annualy;Total Per Capita Carbon Emissions;0.032140382;Mg/person
New Mexico;1990;January;Annualy;Total Per Capita Carbon Emissions;0.035067335;Mg/person
New Mexico;1993;January;Annualy;Total Per Capita Carbon Emissions;0.03257093;Mg/person
New Mexico;1995;January;Annualy;Total Per Capita Carbon Emissions;0.030372969;Mg/person
New Mexico;1996;January;Annualy;Total Per Capita Carbon Emissions;0.030829628;Mg/person
New Mexico;2009;January;Annualy;Total Per Capita Carbon Emissions;0.028018671;Mg/person
New Mexico;2010;January;Annualy;Total Per Capita Carbon Emissions;0.025738776;Mg/person
New Mexico;2013;January;Annualy;Total Per Capita Carbon Emissions;0.025377366;Mg/person
New Mexico;1982;January;Annualy;Per Capita Carbon Emissions from Coal;0.015544539;Mg/person
New Mexico;1984;January;Annualy;Per Capita Carbon Emissions from Coal;0.016799403;Mg/person
New Mexico;1986;January;Annualy;Per Capita Carbon Emissions from Coal;0.015518938;Mg/person
New Mexico;1987;January;Annualy;Per Capita Carbon Emissions from Coal;0.016570625;Mg/person
New Mexico;1992;January;Annualy;Per Capita Carbon Emissions from Coal;0.0159418;Mg/person
New Mexico;2007;January;Annualy;Per Capita Carbon Emissions from Coal;0.014049899;Mg/person
New Mexico;2008;January;Annualy;Per Capita Carbon Emissions from Coal;0.013355471;Mg/person
New Mexico;2009;January;Annualy;Per Capita Carbon Emissions from Coal;0.014195134;Mg/person
New Mexico;2015;January;Annualy;Per Capita Carbon Emissions from Coal;0.009856655;Mg/person
New Mexico;1980;January;Annualy;Per Capita Carbon Emissions from Oil;0.010386437;Mg/person
